2017-06-30 16:21:48.986380: W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use SSE4.1 instructions, but these are available on your machine and could speed up CPU computations.
2017-06-30 16:21:48.986422: W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use SSE4.2 instructions, but these are available on your machine and could speed up CPU computations.
2017-06-30 16:21:48.986429: W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use AVX instructions, but these are available on your machine and could speed up CPU computations.
2017-06-30 16:21:48.986433: W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use AVX2 instructions, but these are available on your machine and could speed up CPU computations.
2017-06-30 16:21:48.986437: W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use FMA instructions, but these are available on your machine and could speed up CPU computations.
2017-06-30 16:21:49.366665: I tensorflow/core/common_runtime/gpu/gpu_device.cc:887] Found device 0 with properties: 
name: Tesla K40m
major: 3 minor: 5 memoryClockRate (GHz) 0.8755
pciBusID 0000:81:00.0
Independent Test set: 0.9676
Iteration: 1152100
Loss: 13.4683
Accuracy: 0.96
Iteration: 1152200
Loss: 15.2606
Accuracy: 0.96
Iteration: 1152300
Loss: 7.97832
Accuracy: 0.96
Iteration: 1152400
Loss: 2.04221
Accuracy: 1.0
Iteration: 1152500
Loss: 6.07873
Accuracy: 1.0
Independent Test set: 0.9692
Iteration: 1152600
Loss: 5.3251
Accuracy: 1.0
Iteration: 1152700
Loss: 9.26239
Accuracy: 1.0
Iteration: 1152800
Loss: 4.0143
Accuracy: 1.0
Iteration: 1152900
Loss: 13.0267
Accuracy: 0.96
Iteration: 1153000
Loss: 4.61144
Accuracy: 1.0
Independent Test set: 0.9685
Iteration: 1153100
Loss: 6.50737
Accuracy: 1.0
Iteration: 1153200
Loss: 4.20616
Accuracy: 1.0
Iteration: 1153300
Loss: 12.2351
Accuracy: 1.0
Iteration: 1153400
Loss: 4.52715
Accuracy: 1.0
Iteration: 1153500
Loss: 10.8058
Accuracy: 0.92
Independent Test set: 0.9695
Iteration: 1153600
Loss: 4.64617
Accuracy: 1.0
Iteration: 1153700
Loss: 9.72835
Accuracy: 0.96
Iteration: 1153800
Loss: 12.3825
Accuracy: 0.96
Iteration: 1153900
Loss: 5.2956
Accuracy: 1.0
Iteration: 1154000
Loss: 16.2882
Accuracy: 0.96
Independent Test set: 0.9692
Iteration: 1154100
Loss: 8.4955
Accuracy: 1.0
Iteration: 1154200
Loss: 9.91001
Accuracy: 1.0
Iteration: 1154300
Loss: 11.1295
Accuracy: 0.96
Iteration: 1154400
Loss: 15.3071
Accuracy: 0.92
Iteration: 1154500
Loss: 8.21003
Accuracy: 1.0
Independent Test set: 0.9698
Iteration: 1154600
Loss: 11.0769
Accuracy: 1.0
Iteration: 1154700
Loss: 17.0289
Accuracy: 0.96
Iteration: 1154800
Loss: 3.42577
Accuracy: 1.0
Iteration: 1154900
Loss: 8.59788
Accuracy: 0.96
Iteration: 1155000
Loss: 3.29487
Accuracy: 1.0
Independent Test set: 0.9691
Iteration: 1155100
Loss: 3.69985
Accuracy: 1.0
Iteration: 1155200
Loss: 13.3299
Accuracy: 0.96
Iteration: 1155300
Loss: 10.992
Accuracy: 1.0
Iteration: 1155400
Loss: 6.00943
Accuracy: 1.0
Iteration: 1155500
Loss: 6.02623
Accuracy: 1.0
Independent Test set: 0.9653
Iteration: 1155600
Loss: 15.105
Accuracy: 0.88
Iteration: 1155700
Loss: 18.5096
Accuracy: 0.96
Iteration: 1155800
Loss: 8.15739
Accuracy: 0.96
Iteration: 1155900
Loss: 9.87324
Accuracy: 0.96
Iteration: 1156000
Loss: 10.5371
Accuracy: 1.0
Independent Test set: 0.968
Iteration: 1156100
Loss: 5.06435
Accuracy: 1.0
Iteration: 1156200
Loss: 17.3397
Accuracy: 0.92
Iteration: 1156300
Loss: 15.6757
Accuracy: 0.96
Iteration: 1156400
Loss: 11.6445
Accuracy: 1.0
Iteration: 1156500
Loss: 10.9959
Accuracy: 1.0
Independent Test set: 0.9698
Iteration: 1156600
Loss: 10.2334
Accuracy: 0.92
Iteration: 1156700
Loss: 14.6939
Accuracy: 0.92
Iteration: 1156800
Loss: 6.56608
Accuracy: 1.0
Iteration: 1156900
Loss: 9.82447
Accuracy: 0.96
Iteration: 1157000
Loss: 6.62014
Accuracy: 0.96
Independent Test set: 0.9696
Iteration: 1157100
Loss: 10.25
Accuracy: 0.96
Iteration: 1157200
Loss: 14.3348
Accuracy: 0.88
Iteration: 1157300
Loss: 6.75853
Accuracy: 1.0
Iteration: 1157400
Loss: 4.5733
Accuracy: 1.0
Iteration: 1157500
Loss: 11.4367
Accuracy: 0.96
Independent Test set: 0.9688
Iteration: 1157600
Loss: 10.2481
Accuracy: 1.0
Iteration: 1157700
Loss: 8.91146
Accuracy: 0.96
Iteration: 1157800
Loss: 10.4346
Accuracy: 0.96
Iteration: 1157900
Loss: 7.47637
Accuracy: 1.0
Iteration: 1158000
Loss: 8.43187
Accuracy: 0.96
Independent Test set: 0.9695
Iteration: 1158100
Loss: 9.86108
Accuracy: 1.0
Iteration: 1158200
Loss: 3.62004
Accuracy: 1.0
Iteration: 1158300
Loss: 13.9936
Accuracy: 0.96
Iteration: 1158400
Loss: 4.02649
Accuracy: 1.0
Iteration: 1158500
Loss: 5.85576
Accuracy: 1.0
Independent Test set: 0.9705
Iteration: 1158600
Loss: 6.66809
Accuracy: 1.0
Iteration: 1158700
Loss: 5.23538
Accuracy: 1.0
Iteration: 1158800
Loss: 4.87112
Accuracy: 1.0
Iteration: 1158900
Loss: 7.94258
Accuracy: 0.96
Iteration: 1159000
Loss: 5.88285
Accuracy: 1.0
Independent Test set: 0.9703
Iteration: 1159100
Loss: 5.86714
Accuracy: 1.0
Iteration: 1159200
Loss: 5.62412
Accuracy: 1.0
Iteration: 1159300
Loss: 7.55729
Accuracy: 0.96
Iteration: 1159400
Loss: 8.92819
Accuracy: 1.0
Iteration: 1159500
Loss: 6.72977
Accuracy: 1.0
Independent Test set: 0.9694
Iteration: 1159600
Loss: 7.41341
Accuracy: 1.0
Iteration: 1159700
Loss: 8.18544
Accuracy: 1.0
Iteration: 1159800
Loss: 8.3146
Accuracy: 1.0
Iteration: 1159900
Loss: 9.3466
Accuracy: 0.96
Iteration: 1160000
Loss: 6.82981
Accuracy: 1.0
Independent Test set: 0.9699
Iteration: 1160100
Loss: 6.74295
Accuracy: 0.92
Iteration: 1160200
Loss: 7.51693
Accuracy: 0.96
Iteration: 1160300
Loss: 11.0137
Accuracy: 0.96
Iteration: 1160400
Loss: 4.55258
Accuracy: 1.0
Iteration: 1160500
Loss: 10.9687
Accuracy: 0.96
Independent Test set: 0.9684
Iteration: 1160600
Loss: 5.94998
Accuracy: 0.96
Iteration: 1160700
Loss: 9.3845
Accuracy: 1.0
Iteration: 1160800
Loss: 7.9029
Accuracy: 0.92
Iteration: 1160900
Loss: 5.3306
Accuracy: 1.0
Iteration: 1161000
Loss: 2.65822
Accuracy: 1.0
Independent Test set: 0.9692
Iteration: 1161100
Loss: 15.2964
Accuracy: 0.96
Iteration: 1161200
Loss: 10.3542
Accuracy: 0.96
Iteration: 1161300
Loss: 6.6836
Accuracy: 1.0
Iteration: 1161400
Loss: 4.80058
Accuracy: 1.0
Iteration: 1161500
Loss: 11.1189
Accuracy: 1.0
Independent Test set: 0.9697
Iteration: 1161600
Loss: 9.67167
Accuracy: 0.96
Iteration: 1161700
Loss: 4.63298
Accuracy: 1.0
Iteration: 1161800
Loss: 17.8085
Accuracy: 0.88
Iteration: 1161900
Loss: 7.30554
Accuracy: 1.0
Iteration: 1162000
Loss: 4.46604
Accuracy: 1.0
Independent Test set: 0.9686
Iteration: 1162100
Loss: 8.69339
Accuracy: 1.0
Iteration: 1162200
Loss: 7.57859
Accuracy: 1.0
Iteration: 1162300
Loss: 5.94227
Accuracy: 1.0
Iteration: 1162400
Loss: 4.52313
Accuracy: 1.0
Iteration: 1162500
Loss: 3.29218
Accuracy: 1.0
Independent Test set: 0.9695
Iteration: 1162600
Loss: 3.93647
Accuracy: 1.0
Iteration: 1162700
Loss: 12.521
Accuracy: 0.96
Iteration: 1162800
Loss: 12.716
Accuracy: 0.96
Iteration: 1162900
Loss: 3.92985
Accuracy: 1.0
Iteration: 1163000
Loss: 5.87509
Accuracy: 0.96
Independent Test set: 0.9681
Iteration: 1163100
Loss: 8.42416
Accuracy: 1.0
Iteration: 1163200
Loss: 9.22375
Accuracy: 1.0
Iteration: 1163300
Loss: 9.70983
Accuracy: 1.0
Iteration: 1163400
Loss: 12.4973
Accuracy: 0.92
Iteration: 1163500
Loss: 4.86439
Accuracy: 1.0
Independent Test set: 0.969
Iteration: 1163600
Loss: 15.1255
Accuracy: 0.96
Iteration: 1163700
Loss: 5.505
Accuracy: 1.0
Iteration: 1163800
Loss: 9.22769
Accuracy: 1.0
Iteration: 1163900
Loss: 7.85626
Accuracy: 1.0
Iteration: 1164000
Loss: 6.55302
Accuracy: 1.0
Independent Test set: 0.9701
Iteration: 1164100
Loss: 8.79339
Accuracy: 1.0
Iteration: 1164200
Loss: 2.69935
Accuracy: 1.0
Iteration: 1164300
Loss: 13.2874
Accuracy: 0.96
Iteration: 1164400
Loss: 9.59284
Accuracy: 0.96
Iteration: 1164500
Loss: 7.92553
Accuracy: 0.96
Independent Test set: 0.9686
Iteration: 1164600
Loss: 8.33357
Accuracy: 1.0
Iteration: 1164700
Loss: 8.77119
Accuracy: 0.96
Iteration: 1164800
Loss: 11.5004
Accuracy: 1.0
Iteration: 1164900
Loss: 13.8342
Accuracy: 0.88
Iteration: 1165000
Loss: 6.14036
Accuracy: 0.96
Independent Test set: 0.9696
Iteration: 1165100
Loss: 6.09097
Accuracy: 1.0
Iteration: 1165200
Loss: 5.91718
Accuracy: 1.0
Iteration: 1165300
Loss: 13.3536
Accuracy: 0.88
Iteration: 1165400
Loss: 13.6937
Accuracy: 0.96
Iteration: 1165500
Loss: 13.7004
Accuracy: 0.92
Independent Test set: 0.9679
Iteration: 1165600
Loss: 7.86165
Accuracy: 1.0
Iteration: 1165700
Loss: 13.4755
Accuracy: 0.92
Iteration: 1165800
Loss: 4.88784
Accuracy: 1.0
Iteration: 1165900
Loss: 7.76598
Accuracy: 1.0
Iteration: 1166000
Loss: 9.42856
Accuracy: 1.0
Independent Test set: 0.97
Iteration: 1166100
Loss: 6.20403
Accuracy: 1.0
Iteration: 1166200
Loss: 5.67163
Accuracy: 1.0
Iteration: 1166300
Loss: 9.19966
Accuracy: 0.96
Iteration: 1166400
Loss: 4.94375
Accuracy: 1.0
Iteration: 1166500
Loss: 9.70894
Accuracy: 1.0
Independent Test set: 0.9694
Iteration: 1166600
Loss: 8.80092
Accuracy: 0.92
Iteration: 1166700
Loss: 3.32603
Accuracy: 1.0
Iteration: 1166800
Loss: 12.8479
Accuracy: 1.0
Iteration: 1166900
Loss: 13.2128
Accuracy: 1.0
Iteration: 1167000
Loss: 16.945
Accuracy: 0.92
Independent Test set: 0.9696
Iteration: 1167100
Loss: 7.42353
Accuracy: 0.96
Iteration: 1167200
Loss: 4.38151
Accuracy: 1.0
Iteration: 1167300
Loss: 6.12619
Accuracy: 1.0
Iteration: 1167400
Loss: 6.73007
Accuracy: 0.96
Iteration: 1167500
Loss: 12.2637
Accuracy: 0.96
Independent Test set: 0.9701
Iteration: 1167600
Loss: 7.68045
Accuracy: 0.96
Iteration: 1167700
Loss: 7.87119
Accuracy: 0.96
Iteration: 1167800
Loss: 12.7696
Accuracy: 0.96
Iteration: 1167900
Loss: 10.0321
Accuracy: 1.0
Iteration: 1168000
Loss: 9.3969
Accuracy: 0.96
Independent Test set: 0.9692
Iteration: 1168100
Loss: 9.85558
Accuracy: 1.0
Iteration: 1168200
Loss: 15.4397
Accuracy: 0.96
Iteration: 1168300
Loss: 7.94058
Accuracy: 0.96
Iteration: 1168400
Loss: 4.07119
Accuracy: 1.0
Iteration: 1168500
Loss: 9.3483
Accuracy: 0.96
Independent Test set: 0.9683
Iteration: 1168600
Loss: 7.07237
Accuracy: 1.0
Iteration: 1168700
Loss: 4.01818
Accuracy: 1.0
Iteration: 1168800
Loss: 17.3175
Accuracy: 0.84
Iteration: 1168900
Loss: 12.1321
Accuracy: 0.96
Iteration: 1169000
Loss: 13.0836
Accuracy: 1.0
Independent Test set: 0.9702
Iteration: 1169100
Loss: 9.0765
Accuracy: 1.0
Iteration: 1169200
Loss: 11.1627
Accuracy: 1.0
Iteration: 1169300
Loss: 4.60232
Accuracy: 1.0
Iteration: 1169400
Loss: 3.81267
Accuracy: 1.0
Iteration: 1169500
Loss: 13.7484
Accuracy: 0.96
Independent Test set: 0.9695
Iteration: 1169600
Loss: 9.45991
Accuracy: 0.96
Iteration: 1169700
Loss: 2.21016
Accuracy: 1.0
Iteration: 1169800
Loss: 6.8512
Accuracy: 1.0
Iteration: 1169900
Loss: 12.2468
Accuracy: 1.0
Iteration: 1170000
Loss: 20.2304
Accuracy: 0.88
Independent Test set: 0.9712
Iteration: 1170100
Loss: 3.51146
Accuracy: 1.0
Iteration: 1170200
Loss: 8.00105
Accuracy: 1.0
Iteration: 1170300
Loss: 7.39444
Accuracy: 0.96
Iteration: 1170400
Loss: 15.862
Accuracy: 0.88
Iteration: 1170500
Loss: 9.05325
Accuracy: 1.0
Independent Test set: 0.9696
Iteration: 1170600
Loss: 9.6501
Accuracy: 0.96
Iteration: 1170700
Loss: 10.6565
Accuracy: 1.0
Iteration: 1170800
Loss: 15.9924
Accuracy: 0.96
Iteration: 1170900
Loss: 16.617
Accuracy: 0.92
Iteration: 1171000
Loss: 11.7201
Accuracy: 0.96
Independent Test set: 0.9701
Iteration: 1171100
Loss: 2.35012
Accuracy: 1.0
Iteration: 1171200
Loss: 8.43412
Accuracy: 1.0
Iteration: 1171300
Loss: 10.537
Accuracy: 0.96
Iteration: 1171400
Loss: 8.89966
Accuracy: 0.96
Iteration: 1171500
Loss: 15.6
Accuracy: 0.88
Independent Test set: 0.9681
Iteration: 1171600
Loss: 9.90237
Accuracy: 0.96
Iteration: 1171700
Loss: 8.64733
Accuracy: 1.0
Iteration: 1171800
Loss: 8.84366
Accuracy: 1.0
Iteration: 1171900
Loss: 4.78512
Accuracy: 1.0
Iteration: 1172000
Loss: 3.234
Accuracy: 1.0
Independent Test set: 0.9693
Iteration: 1172100
Loss: 7.39599
Accuracy: 1.0
Iteration: 1172200
Loss: 2.17013
Accuracy: 1.0
Iteration: 1172300
Loss: 6.88191
Accuracy: 1.0
Iteration: 1172400
Loss: 10.8797
Accuracy: 0.92
Iteration: 1172500
Loss: 8.06214
Accuracy: 1.0
Independent Test set: 0.9701
Iteration: 1172600
Loss: 4.76611
Accuracy: 1.0
Iteration: 1172700
Loss: 7.62785
Accuracy: 1.0
Iteration: 1172800
Loss: 14.5132
Accuracy: 0.92
Iteration: 1172900
Loss: 10.0707
Accuracy: 0.96
Iteration: 1173000
Loss: 5.43911
Accuracy: 0.96
Independent Test set: 0.9666
Iteration: 1173100
Loss: 10.4587
Accuracy: 1.0
Iteration: 1173200
Loss: 6.47921
Accuracy: 0.96
Iteration: 1173300
Loss: 7.96298
Accuracy: 0.96
Iteration: 1173400
Loss: 11.2502
Accuracy: 0.92
Iteration: 1173500
Loss: 13.2258
Accuracy: 1.0
Independent Test set: 0.9681
Iteration: 1173600
Loss: 8.79168
Accuracy: 1.0
Iteration: 1173700
Loss: 20.7588
Accuracy: 0.92
Iteration: 1173800
Loss: 9.18426
Accuracy: 1.0
Iteration: 1173900
Loss: 9.16519
Accuracy: 1.0
Iteration: 1174000
Loss: 9.74503
Accuracy: 0.96
Independent Test set: 0.9694
Iteration: 1174100
Loss: 5.44909
Accuracy: 1.0
Iteration: 1174200
Loss: 10.3253
Accuracy: 0.96
Iteration: 1174300
Loss: 6.79247
Accuracy: 1.0
Iteration: 1174400
Loss: 4.61376
Accuracy: 1.0
Iteration: 1174500
Loss: 9.82524
Accuracy: 0.96
Independent Test set: 0.9701
Iteration: 1174600
Loss: 2.58476
Accuracy: 1.0
Iteration: 1174700
Loss: 2.06625
Accuracy: 1.0
Iteration: 1174800
Loss: 8.83932
Accuracy: 0.92
Iteration: 1174900
Loss: 9.49095
Accuracy: 1.0
Iteration: 1175000
Loss: 9.09071
Accuracy: 1.0
Independent Test set: 0.9712
Iteration: 1175100
Loss: 12.4239
Accuracy: 0.92
Iteration: 1175200
Loss: 13.9432
Accuracy: 1.0
Iteration: 1175300
Loss: 7.26157
Accuracy: 1.0
Iteration: 1175400
Loss: 10.6782
Accuracy: 0.96
Iteration: 1175500
Loss: 8.3072
Accuracy: 1.0
Independent Test set: 0.9678
Iteration: 1175600
Loss: 5.97009
Accuracy: 1.0
Iteration: 1175700
Loss: 10.5605
Accuracy: 0.96
Iteration: 1175800
Loss: 5.86087
Accuracy: 1.0
Iteration: 1175900
Loss: 6.20593
Accuracy: 1.0
Iteration: 1176000
Loss: 8.88433
Accuracy: 0.96
Independent Test set: 0.9711
Iteration: 1176100
Loss: 9.10334
Accuracy: 0.96
Iteration: 1176200
Loss: 10.6956
Accuracy: 0.96
Iteration: 1176300
Loss: 3.3143
Accuracy: 1.0
Iteration: 1176400
Loss: 7.78626
Accuracy: 1.0
Iteration: 1176500
Loss: 4.45168
Accuracy: 1.0
Independent Test set: 0.9703
Iteration: 1176600
Loss: 4.73747
Accuracy: 1.0
Iteration: 1176700
Loss: 7.89284
Accuracy: 1.0
Iteration: 1176800
Loss: 10.139
Accuracy: 0.96
Iteration: 1176900
Loss: 12.1673
Accuracy: 0.96
Iteration: 1177000
Loss: 9.95815
Accuracy: 0.96
Independent Test set: 0.969
Iteration: 1177100
Loss: 3.46731
Accuracy: 1.0
Iteration: 1177200
Loss: 8.99574
Accuracy: 0.96
Iteration: 1177300
Loss: 10.4812
Accuracy: 1.0
Iteration: 1177400
Loss: 9.23136
Accuracy: 0.96
Iteration: 1177500
Loss: 6.24308
Accuracy: 0.96
Independent Test set: 0.9674
Iteration: 1177600
Loss: 9.42862
Accuracy: 0.96
Iteration: 1177700
Loss: 10.5012
Accuracy: 0.96
Iteration: 1177800
Loss: 6.73683
Accuracy: 1.0
Iteration: 1177900
Loss: 5.33884
Accuracy: 1.0
Iteration: 1178000
Loss: 12.2646
Accuracy: 0.96
Independent Test set: 0.9693
Iteration: 1178100
Loss: 5.66465
Accuracy: 1.0
Iteration: 1178200
Loss: 9.42677
Accuracy: 0.96
Iteration: 1178300
Loss: 4.65125
Accuracy: 1.0
Iteration: 1178400
Loss: 10.514
Accuracy: 0.92
Iteration: 1178500
Loss: 5.04497
Accuracy: 1.0
Independent Test set: 0.9698
Iteration: 1178600
Loss: 5.08196
Accuracy: 1.0
Iteration: 1178700
Loss: 14.5719
Accuracy: 0.92
Iteration: 1178800
Loss: 12.5705
Accuracy: 0.96
Iteration: 1178900
Loss: 7.8777
Accuracy: 0.96
Iteration: 1179000
Loss: 6.67869
Accuracy: 1.0
Independent Test set: 0.9703
Iteration: 1179100
Loss: 7.1455
Accuracy: 1.0
Iteration: 1179200
Loss: 3.0289
Accuracy: 1.0
Iteration: 1179300
Loss: 8.43964
Accuracy: 1.0
Iteration: 1179400
Loss: 15.0072
Accuracy: 1.0
Iteration: 1179500
Loss: 7.4126
Accuracy: 0.96
Independent Test set: 0.9692
Iteration: 1179600
Loss: 22.7741
Accuracy: 0.88
Iteration: 1179700
Loss: 6.39952
Accuracy: 1.0
Iteration: 1179800
Loss: 7.50958
Accuracy: 1.0
Iteration: 1179900
Loss: 6.49804
Accuracy: 1.0
Iteration: 1180000
Loss: 9.51158
Accuracy: 0.96
Independent Test set: 0.9706
Iteration: 1180100
Loss: 6.52725
Accuracy: 0.96
Iteration: 1180200
Loss: 8.86134
Accuracy: 0.96
Iteration: 1180300
Loss: 4.55139
Accuracy: 1.0
Iteration: 1180400
Loss: 22.6828
Accuracy: 0.88
Iteration: 1180500
Loss: 8.49402
Accuracy: 1.0
Independent Test set: 0.971
Iteration: 1180600
Loss: 5.55059
Accuracy: 1.0
Iteration: 1180700
Loss: 7.96851
Accuracy: 1.0
Iteration: 1180800
Loss: 3.94641
Accuracy: 1.0
Iteration: 1180900
Loss: 5.38503
Accuracy: 1.0
Iteration: 1181000
Loss: 10.88
Accuracy: 1.0
Independent Test set: 0.9688
Iteration: 1181100
Loss: 10.6915
Accuracy: 0.96
Iteration: 1181200
Loss: 10.1756
Accuracy: 1.0
Iteration: 1181300
Loss: 3.9013
Accuracy: 1.0
Iteration: 1181400
Loss: 6.87344
Accuracy: 1.0
Iteration: 1181500
Loss: 10.7668
Accuracy: 0.96
Independent Test set: 0.9712
Iteration: 1181600
Loss: 10.3035
Accuracy: 0.92
Iteration: 1181700
Loss: 9.29954
Accuracy: 0.92
Iteration: 1181800
Loss: 8.6832
Accuracy: 0.96
Iteration: 1181900
Loss: 9.68117
Accuracy: 0.96
Iteration: 1182000
Loss: 9.20581
Accuracy: 1.0
Independent Test set: 0.9688
Iteration: 1182100
Loss: 4.97935
Accuracy: 1.0
Iteration: 1182200
Loss: 9.50394
Accuracy: 1.0
Iteration: 1182300
Loss: 8.37316
Accuracy: 1.0
Iteration: 1182400
Loss: 7.06298
Accuracy: 1.0
Iteration: 1182500
Loss: 7.71413
Accuracy: 1.0
Independent Test set: 0.9706
Iteration: 1182600
Loss: 5.5963
Accuracy: 1.0
Iteration: 1182700
Loss: 4.06221
Accuracy: 1.0
Iteration: 1182800
Loss: 18.095
Accuracy: 0.88
Iteration: 1182900
Loss: 7.5181
Accuracy: 1.0
Iteration: 1183000
Loss: 5.64036
Accuracy: 1.0
Independent Test set: 0.97
Iteration: 1183100
Loss: 10.2413
Accuracy: 0.96
Iteration: 1183200
Loss: 9.3238
Accuracy: 0.96
Iteration: 1183300
Loss: 11.2954
Accuracy: 0.96
Iteration: 1183400
Loss: 12.8389
Accuracy: 0.96
Iteration: 1183500
Loss: 13.9723
Accuracy: 0.92
Independent Test set: 0.9676
Iteration: 1183600
Loss: 14.8668
Accuracy: 0.96
Iteration: 1183700
Loss: 9.93289
Accuracy: 0.92
Iteration: 1183800
Loss: 4.49049
Accuracy: 1.0
Iteration: 1183900
Loss: 8.84256
Accuracy: 1.0
Iteration: 1184000
Loss: 6.90592
Accuracy: 1.0
Independent Test set: 0.9697
Iteration: 1184100
Loss: 6.83906
Accuracy: 1.0
Iteration: 1184200
Loss: 7.63489
Accuracy: 0.96
Iteration: 1184300
Loss: 11.5926
Accuracy: 0.92
Iteration: 1184400
Loss: 14.0557
Accuracy: 0.96
Iteration: 1184500
Loss: 2.55026
Accuracy: 1.0
Independent Test set: 0.9693
Iteration: 1184600
Loss: 8.16278
Accuracy: 0.96
Iteration: 1184700
Loss: 4.63061
Accuracy: 1.0
Iteration: 1184800
Loss: 3.33499
Accuracy: 1.0
Iteration: 1184900
Loss: 6.11511
Accuracy: 1.0
Iteration: 1185000
Loss: 7.96815
Accuracy: 1.0
Independent Test set: 0.9712
Iteration: 1185100
Loss: 5.18081
Accuracy: 1.0
Iteration: 1185200
Loss: 9.9289
Accuracy: 1.0
Iteration: 1185300
Loss: 7.78801
Accuracy: 1.0
Iteration: 1185400
Loss: 3.34837
Accuracy: 1.0
Iteration: 1185500
Loss: 11.3386
Accuracy: 0.96
Independent Test set: 0.9695
Iteration: 1185600
Loss: 7.71563
Accuracy: 1.0
Iteration: 1185700
Loss: 6.42363
Accuracy: 1.0
Iteration: 1185800
Loss: 9.16149
Accuracy: 0.96
Iteration: 1185900
Loss: 7.87589
Accuracy: 0.96
Iteration: 1186000
Loss: 3.93987
Accuracy: 1.0
Independent Test set: 0.9696
Iteration: 1186100
Loss: 7.07119
Accuracy: 1.0
Iteration: 1186200
Loss: 4.1463
Accuracy: 1.0
Iteration: 1186300
Loss: 8.95474
Accuracy: 0.96
Iteration: 1186400
Loss: 10.2448
Accuracy: 0.92
Iteration: 1186500
Loss: 13.53
Accuracy: 0.92
Independent Test set: 0.9694
Iteration: 1186600
Loss: 13.2454
Accuracy: 0.92
Iteration: 1186700
Loss: 10.9794
Accuracy: 0.96
Iteration: 1186800
Loss: 4.63396
Accuracy: 1.0
Iteration: 1186900
Loss: 4.67715
Accuracy: 1.0
Iteration: 1187000
Loss: 13.2388
Accuracy: 0.96
Independent Test set: 0.9684
Iteration: 1187100
Loss: 8.00668
Accuracy: 1.0
Iteration: 1187200
Loss: 9.45725
Accuracy: 1.0
Iteration: 1187300
Loss: 19.0978
Accuracy: 0.92
Iteration: 1187400
Loss: 15.9502
Accuracy: 0.92
Iteration: 1187500
Loss: 16.8491
Accuracy: 0.92
Independent Test set: 0.9692
Iteration: 1187600
Loss: 3.20851
Accuracy: 1.0
Iteration: 1187700
Loss: 8.16098
Accuracy: 1.0
Iteration: 1187800
Loss: 13.8692
Accuracy: 0.92
Iteration: 1187900
Loss: 5.15648
Accuracy: 1.0
Iteration: 1188000
Loss: 23.0153
Accuracy: 0.92
Independent Test set: 0.9704
Iteration: 1188100
Loss: 11.1692
Accuracy: 0.96
Iteration: 1188200
Loss: 6.82642
Accuracy: 1.0
Iteration: 1188300
Loss: 13.6813
Accuracy: 0.96
Iteration: 1188400
Loss: 7.3836
Accuracy: 0.96
Iteration: 1188500
Loss: 14.9276
Accuracy: 0.96
Independent Test set: 0.9704
Iteration: 1188600
Loss: 5.08963
Accuracy: 1.0
Iteration: 1188700
Loss: 12.5448
Accuracy: 0.92
Iteration: 1188800
Loss: 8.12511
Accuracy: 0.96
Iteration: 1188900
Loss: 2.41064
Accuracy: 1.0
Iteration: 1189000
Loss: 7.74413
Accuracy: 1.0
Independent Test set: 0.9683
Iteration: 1189100
Loss: 5.56021
Accuracy: 1.0
Iteration: 1189200
Loss: 8.42023
Accuracy: 0.96
Iteration: 1189300
Loss: 11.9021
Accuracy: 0.96
Iteration: 1189400
Loss: 8.44174
Accuracy: 0.96
Iteration: 1189500
Loss: 23.9348
Accuracy: 0.92
Independent Test set: 0.9682
Iteration: 1189600
Loss: 4.18011
Accuracy: 1.0
Iteration: 1189700
Loss: 12.2611
Accuracy: 1.0
Iteration: 1189800
Loss: 7.76079
Accuracy: 1.0
Iteration: 1189900
Loss: 8.075
Accuracy: 0.96
Iteration: 1190000
Loss: 3.74069
Accuracy: 1.0
Independent Test set: 0.9693
Iteration: 1190100
Loss: 8.81359
Accuracy: 0.96
Iteration: 1190200
Loss: 9.21445
Accuracy: 0.96
Iteration: 1190300
Loss: 4.47519
Accuracy: 1.0
Iteration: 1190400
Loss: 10.3548
Accuracy: 0.92
Iteration: 1190500
Loss: 14.7555
Accuracy: 0.92
Independent Test set: 0.9681
Iteration: 1190600
Loss: 5.82182
Accuracy: 1.0
Iteration: 1190700
Loss: 5.68823
Accuracy: 1.0
Iteration: 1190800
Loss: 4.50967
Accuracy: 1.0
Iteration: 1190900
Loss: 10.0531
Accuracy: 0.96
Iteration: 1191000
Loss: 14.5541
Accuracy: 0.96
Independent Test set: 0.9681
Iteration: 1191100
Loss: 4.21711
Accuracy: 1.0
Iteration: 1191200
Loss: 27.4187
Accuracy: 0.8
Iteration: 1191300
Loss: 14.3372
Accuracy: 1.0
Iteration: 1191400
Loss: 4.71649
Accuracy: 1.0
Iteration: 1191500
Loss: 10.0677
Accuracy: 0.96
Independent Test set: 0.9699
Iteration: 1191600
Loss: 3.80972
Accuracy: 1.0
Iteration: 1191700
Loss: 8.77371
Accuracy: 0.96
Iteration: 1191800
Loss: 2.23474
Accuracy: 1.0
Iteration: 1191900
Loss: 6.44566
Accuracy: 0.96
Iteration: 1192000
Loss: 7.64076
Accuracy: 1.0
Independent Test set: 0.9686
Iteration: 1192100
