7,2.34599,0.820888,,Data Point,Avg Dist -1,Avg Dist +1
3,1.58274,1.34375,,,,
5,1.14504,1.66039,,,,
2,1.22908,1.53216,,,,
2,1.71558,1.04773,,,,
5,1.76329,1.12353,,,,
6,0.461006,2.39386,,,,
0,0.815794,2.12037,,,,
8,2.00594,0.935378,,,,
2,1.84338,1.28361,,,,
9,1.92793,0.991272,,,,
2,1.04575,1.53423,,,,
8,1.2677,1.81247,,,,
8,0.967049,1.71841,,,,
8,1.81583,0.889544,,,,
8,1.05991,1.72475,,,,
7,2.16341,1.02743,,,,
4,1.53092,1.30187,,,,
9,1.33726,1.25385,,,,
3,1.93499,1.13625,,,,
0,1.3476,1.62742,,,,
6,0.205043,2.8726,,,,
6,0.433912,2.39001,,,,
3,1.76138,1.56827,,,,
2,1.56952,1.31627,,,,
1,0.989125,2.39192,,,,
3,1.86985,1.71631,,,,
2,1.93793,1.5053,,,,
2,1.01566,1.70579,,,,
9,2.32739,0.941285,,,,
3,1.12151,1.61697,,,,
0,0.842647,1.80205,,,,
0,0.572858,2.20968,,,,
5,1.48606,1.31969,,,,
7,1.71474,1.28601,,,,
8,1.57346,1.28686,,,,
1,1.21227,1.86775,,,,
4,1.80323,0.991628,,,,
4,1.85999,1.07253,,,,
6,0.444701,2.35542,,,,
0,1.26639,1.39081,,,,
2,1.35874,1.35427,,,,
9,2.42372,0.576622,,,,
1,0.603218,2.21477,,,,
4,1.68062,1.06362,,,,
7,1.52366,1.36211,,,,
4,1.49171,1.2332,,,,
7,1.90446,0.882988,,,,
3,2.60727,0.913864,,,,
9,2.29751,0.793997,,,,
8,0.943743,1.74794,,,,
8,1.01607,1.57645,,,,
4,1.23395,1.29388,,,,
7,2.10804,1.01987,,,,
1,1.14098,2.23269,,,,
2,1.26314,1.531,,,,
1,1.1207,2.18053,,,,
2,1.19515,1.64104,,,,
2,1.63737,1.40458,,,,
3,2.05907,0.951233,,,,
2,1.74755,1.38254,,,,
3,2.08339,1.46403,,,,
2,1.30133,1.35698,,,,
3,1.94022,1.25773,,,,
9,2.28237,0.670102,,,,
1,1.16937,1.94243,,,,
7,1.93307,1.13631,,,,
4,1.99375,1.15952,,,,
0,1.28141,1.42579,,,,
3,1.29588,1.71138,,,,
5,1.21866,1.60184,,,,
5,1.33203,1.45832,,,,
8,0.584729,2.01819,,,,
6,0.665811,2.08065,,,,
3,2.03002,1.27587,,,,
2,1.45673,1.06478,,,,
6,0.439241,2.40249,,,,
7,2.01869,0.877603,,,,
6,0.2892,2.70682,,,,
6,0.457633,2.21873,,,,
3,1.98019,1.31069,,,,
2,1.19523,1.71687,,,,
7,2.53582,0.981119,,,,
8,1.63383,1.08859,,,,
1,0.698193,2.3405,,,,
1,0.816872,2.16123,,,,
7,2.4516,0.823443,,,,
5,1.61853,1.33861,,,,
6,0.625285,2.1626,,,,
4,1.58163,0.989585,,,,
9,2.33027,0.991717,,,,
5,0.751961,1.89069,,,,
1,1.33835,1.72265,,,,
3,1.51603,1.58323,,,,
3,1.10171,1.43908,,,,
4,1.37514,1.56593,,,,
7,2.77324,1.32208,,,,
8,1.53225,1.06226,,,,
9,2.8439,0.743039,,,,
1,0.998469,2.13274,,,,
1,0.540798,2.30423,,,,
6,0.533193,2.30114,,,,
9,2.22881,0.868095,,,,
1,0.707287,2.3509,,,,
4,1.15571,1.6688,,,,
4,1.40751,1.22915,,,,
5,1.56998,1.47857,,,,
4,1.63843,1.16572,,,,
0,1.12074,1.62466,,,,
6,0.287564,2.83464,,,,
2,1.52595,1.40112,,,,
2,0.95561,1.58091,,,,
3,1.53047,1.55293,,,,
1,0.959137,1.98796,,,,
5,2.56984,1.05561,,,,
1,1.30896,1.81195,,,,
2,1.58517,1.36986,,,,
0,0.917074,1.84428,,,,
3,1.86284,1.31065,,,,
8,0.804504,1.76693,,,,
1,0.893462,2.20454,,,,
2,1.4668,1.6243,,,,
6,0.442493,2.2752,,,,
7,1.77644,1.16812,,,,
1,1.18481,1.84877,,,,
6,0.455998,2.37862,,,,
2,1.42969,1.43106,,,,
3,2.65493,1.34151,,,,
9,2.00567,0.875808,,,,
0,1.117,1.5727,,,,
1,1.03387,1.79886,,,,
2,0.900919,2.03875,,,,
2,1.55259,1.45163,,,,
0,0.506222,2.35311,,,,
8,1.62624,1.17509,,,,
9,1.80341,0.963818,,,,
9,1.81179,1.02169,,,,
0,1.13051,1.66127,,,,
2,1.37236,1.56822,,,,
5,1.54087,1.21251,,,,
1,1.31608,1.57339,,,,
9,2.32689,0.903942,,,,
7,1.92159,0.982086,,,,
8,1.2827,1.53294,,,,
1,0.86514,2.31308,,,,
0,1.28257,1.86614,,,,
4,2.00673,1.08365,,,,
1,0.815175,2.41131,,,,
7,2.29943,0.803593,,,,
9,1.96202,0.980271,,,,
6,0.948257,1.89806,,,,
4,1.37056,1.41558,,,,
2,1.46642,1.46876,,,,
6,0.552284,2.32555,,,,
8,1.9864,0.901432,,,,
1,0.999876,1.93795,,,,
3,2.26832,1.06412,,,,
7,1.36767,1.57494,,,,
5,1.85297,1.07092,,,,
4,1.63454,1.38642,,,,
4,1.14267,1.50613,,,,
1,0.657816,2.19585,,,,
8,1.68879,0.957575,,,,
1,0.924863,2.05868,,,,
3,1.19023,1.56018,,,,
8,1.30218,1.2884,,,,
1,0.848489,2.1265,,,,
2,1.52069,1.58856,,,,
5,1.57187,1.17553,,,,
8,0.584926,2.08138,,,,
0,1.22814,1.47938,,,,
6,0.604951,2.15596,,,,
2,1.39424,1.49021,,,,
1,1.20079,1.91879,,,,
1,1.09606,2.15176,,,,
7,2.12999,1.00893,,,,
1,1.08946,2.27311,,,,
5,1.50271,1.65152,,,,
3,1.38123,1.07647,,,,
4,1.86568,1.07441,,,,
6,0.319145,2.62961,,,,
9,1.76991,1.23461,,,,
5,1.55418,1.5675,,,,
0,0.932324,1.90008,,,,
9,2.41954,0.520045,,,,
2,1.35265,1.43777,,,,
2,1.1204,1.63591,,,,
4,1.37329,1.41154,,,,
8,1.75751,0.963277,,,,
2,1.20398,1.5376,,,,
1,0.835519,2.07674,,,,
7,1.53184,1.17756,,,,
2,1.51216,1.4836,,,,
4,1.19607,1.55728,,,,
9,2.027,0.945847,,,,
4,1.26636,1.24264,,,,
4,1.32,1.45601,,,,
0,0.65985,2.14186,,,,
3,1.57271,1.12538,,,,
9,2.51339,0.644856,,,,
2,1.76429,1.35545,,,,
2,1.43186,1.47066,,,,
3,1.83519,1.07226,,,,
3,2.36937,1.20386,,,,
8,1.22001,1.60653,,,,
3,1.65181,1.14428,,,,
5,1.11981,1.78412,,,,
7,1.79251,0.906022,,,,
3,2.17049,1.32354,,,,
5,1.66888,1.49592,,,,
8,1.78886,1.04911,,,,
1,0.996607,2.1384,,,,
2,1.00275,1.69777,,,,
4,1.58537,1.25578,,,,
4,0.926967,1.78137,,,,
6,0.58495,2.14723,,,,
4,1.59256,1.19759,,,,
9,2.03303,0.904511,,,,
5,1.21927,1.67445,,,,
1,1.1091,1.90674,,,,
0,0.648598,2.1049,,,,
6,0.341876,2.66719,,,,
9,2.24533,0.909361,,,,
5,1.56966,1.324,,,,
9,2.28519,0.654887,,,,
5,0.761613,1.81083,,,,
9,2.0378,0.969746,,,,
7,2.8632,0.949904,,,,
3,2.0289,1.47862,,,,
8,0.916187,1.62428,,,,
0,0.937612,1.74995,,,,
3,2.50676,1.0917,,,,
7,2.12228,0.921828,,,,
1,0.687379,2.4463,,,,
3,1.84224,1.27547,,,,
6,0.62829,2.38286,,,,
7,1.92562,0.872916,,,,
8,0.610337,2.08562,,,,
5,1.11945,2.23248,,,,
9,2.36562,0.989425,,,,
7,2.3199,0.779913,,,,
9,1.95838,0.772167,,,,
6,0.270388,2.75516,,,,
9,1.39644,1.5095,,,,
6,0.301993,2.5297,,,,
3,1.56718,1.75162,,,,
7,1.77292,1.03,,,,
4,1.56216,1.34072,,,,
4,0.663657,2.0298,,,,
5,1.29598,1.63412,,,,
3,1.47234,0.994313,,,,
5,1.64387,1.2413,,,,
4,1.71764,1.19806,,,,
7,2.44616,0.78341,,,,
8,1.31047,1.30268,,,,
7,1.62944,1.43299,,,,
8,0.879165,1.87608,,,,
0,0.943169,1.96097,,,,
7,2.0058,1.21607,,,,
6,0.259121,2.80344,,,,
8,1.24063,1.42788,,,,
8,1.68272,1.11228,,,,
7,1.59411,0.977317,,,,
3,2.69918,1.10996,,,,
3,1.37646,1.46497,,,,
1,0.693095,2.08892,,,,
9,2.14465,0.834941,,,,
5,1.01504,1.72061,,,,
2,1.40584,1.50748,,,,
7,2.17109,0.96049,,,,
3,1.73986,1.0088,,,,
5,1.56214,1.72216,,,,
1,0.942024,2.16609,,,,
1,1.04568,2.27199,,,,
2,1.51873,1.49624,,,,
1,0.92,2.08218,,,,
4,2.22079,0.819203,,,,
7,1.74692,1.08966,,,,
4,1.51497,1.35096,,,,
7,1.54516,1.31238,,,,
5,1.73448,1.39096,,,,
4,1.9807,0.911986,,,,
5,1.95915,1.14931,,,,
4,1.4974,1.31821,,,,
0,1.12453,1.63484,,,,
8,1.75445,0.877772,,,,
3,0.849135,1.65882,,,,
6,0.339153,2.62229,,,,
9,2.52258,0.674304,,,,
6,0.54003,2.37029,,,,
0,1.6922,1.34992,,,,
2,1.24667,1.28405,,,,
7,1.45142,1.21628,,,,
4,1.47942,1.52668,,,,
4,1.24564,1.77233,,,,
4,0.842878,1.85355,,,,
4,1.37913,1.25974,,,,
6,0.938516,1.98894,,,,
6,0.355807,2.59749,,,,
4,1.44152,1.10826,,,,
7,1.82753,0.958849,,,,
9,2.46307,0.798668,,,,
3,1.4924,1.3885,,,,
4,1.96148,0.905893,,,,
5,1.88714,1.3304,,,,
5,1.29767,1.5463,,,,
8,1.489,1.31107,,,,
7,2.32859,0.99147,,,,
3,1.4405,1.59105,,,,
7,1.98926,1.00617,,,,
2,1.19659,1.78932,,,,
7,1.93871,0.988253,,,,
0,1.21158,1.52506,,,,
2,1.31165,1.46054,,,,
4,0.892206,1.62445,,,,
1,0.82925,2.00825,,,,
1,0.908332,2.23441,,,,
6,0.422735,2.51317,,,,
6,0.55252,2.22071,,,,
9,2.27575,0.674354,,,,
2,1.27788,1.59945,,,,
8,1.53562,1.25715,,,,
7,1.70735,1.11042,,,,
2,1.3652,1.54687,,,,
0,0.958464,1.77073,,,,
1,1.12152,2.12956,,,,
5,1.78981,1.30608,,,,
0,0.890666,1.72625,,,,
9,1.71255,1.23599,,,,
1,0.757207,2.28093,,,,
7,2.39293,1.05999,,,,
0,1.41422,1.37339,,,,
6,0.300243,2.63558,,,,
0,0.797774,1.95054,,,,
8,0.913963,1.96108,,,,
6,0.311056,2.67609,,,,
8,1.09657,1.60894,,,,
1,0.846168,2.20204,,,,
8,0.946782,1.80925,,,,
0,0.946647,1.81526,,,,
3,2.0494,0.924258,,,,
3,2.67207,1.23062,,,,
7,1.73471,1.20721,,,,
2,1.38764,1.26427,,,,
3,1.87631,1.16685,,,,
6,0.625834,2.06224,,,,
2,2.0713,1.22113,,,,
1,1.00217,1.74387,,,,
6,0.408984,2.42761,,,,
1,1.10936,2.02339,,,,
1,0.623625,2.29482,,,,
3,2.31567,1.40266,,,,
7,1.14942,1.501,,,,
9,2.05814,0.980861,,,,
0,1.29887,1.62815,,,,
8,1.61489,1.24584,,,,
0,1.54339,1.21202,,,,
5,1.82097,1.24404,,,,
4,1.37958,1.42168,,,,
0,0.781121,2.0648,,,,
2,1.61719,1.42628,,,,
8,0.994657,1.85989,,,,
7,1.72766,1.22845,,,,
2,1.81692,1.34925,,,,
9,2.54295,0.730307,,,,
8,1.79365,1.28002,,,,
4,1.63608,1.11556,,,,
0,0.910953,1.87763,,,,
9,1.06803,1.73261,,,,
5,0.794088,2.06276,,,,
8,0.835671,2.00517,,,,
5,1.22031,1.49712,,,,
1,0.979025,1.94274,,,,
2,1.32764,1.54887,,,,
1,0.70983,2.36275,,,,
3,2.2987,1.26585,,,,
1,1.55915,1.67322,,,,
7,1.50783,1.27352,,,,
4,1.53241,1.33859,,,,
5,1.21747,1.67701,,,,
7,1.76297,1.02648,,,,
2,1.52763,1.23558,,,,
0,1.24535,1.36094,,,,
9,1.33263,1.50741,,,,
8,1.57773,1.39072,,,,
8,1.38875,1.39923,,,,
6,0.400296,2.43313,,,,
2,1.53356,1.40375,,,,
5,1.2535,1.73503,,,,
4,1.08342,1.47709,,,,
1,1.23684,2.07877,,,,
9,2.29744,0.887968,,,,
2,1.93297,0.996037,,,,
1,0.792795,1.98628,,,,
5,1.66063,1.14275,,,,
8,1.53043,1.18082,,,,
7,2.00483,1.45597,,,,
0,0.690554,2.0655,,,,
2,1.30061,1.29289,,,,
4,1.5849,1.18823,,,,
4,1.08334,1.59421,,,,
3,1.91575,1.36797,,,,
6,0.435335,2.29402,,,,
8,1.57152,1.23929,,,,
8,1.18777,1.48797,,,,
2,1.01373,1.50261,,,,
4,1.71793,1.00726,,,,
0,0.887111,1.97813,,,,
5,1.06601,1.78655,,,,
0,1.05142,1.6137,,,,
4,0.845628,1.9778,,,,
4,1.78296,1.26354,,,,
7,1.88896,1.00035,,,,
9,2.15781,0.864098,,,,
3,2.05037,1.35971,,,,
4,1.39934,1.34355,,,,
1,0.707957,2.2806,,,,
5,1.27955,1.55667,,,,
9,1.91751,1.00563,,,,
7,2.48136,1.09962,,,,
3,1.89802,1.42448,,,,
5,1.27994,1.63139,,,,
8,1.12324,1.42561,,,,
8,1.91608,1.21501,,,,
0,1.01681,1.68261,,,,
5,1.35538,1.37115,,,,
3,1.08101,1.67253,,,,
3,1.41814,1.47059,,,,
6,0.479956,2.36143,,,,
6,0.652362,2.41376,,,,
0,0.808619,1.71364,,,,
1,0.57077,2.34912,,,,
6,0.288257,2.62515,,,,
0,0.999391,1.56891,,,,
3,1.94944,1.38954,,,,
5,2.00788,1.14352,,,,
4,1.4817,1.31121,,,,
4,1.11367,1.551,,,,
1,1.25168,1.72438,,,,
2,1.14004,1.43112,,,,
9,2.48098,0.674522,,,,
1,0.68221,2.19392,,,,
4,1.30008,1.17441,,,,
6,0.470081,2.47277,,,,
9,2.26828,0.830942,,,,
9,2.01893,0.800517,,,,
3,2.26846,0.94157,,,,
9,2.13637,0.756242,,,,
8,1.54695,1.13727,,,,
4,1.81064,0.998891,,,,
4,1.25727,1.42687,,,,
3,1.6806,1.64137,,,,
1,0.585072,2.35476,,,,
3,2.11142,1.38751,,,,
1,0.85843,1.97531,,,,
8,1.10717,1.53285,,,,
8,0.551484,2.18751,,,,
7,1.93698,1.0048,,,,
9,1.82177,0.970548,,,,
4,1.9885,1.0958,,,,
8,1.3299,1.71904,,,,
8,1.08494,1.7596,,,,
7,2.32098,1.45352,,,,
9,2.24225,0.752045,,,,
7,1.70912,0.863598,,,,
1,0.817312,2.33581,,,,
4,1.76734,1.0529,,,,
5,1.58211,1.70815,,,,
6,0.303191,2.6147,,,,
0,0.872006,1.73749,,,,
5,1.45877,1.35143,,,,
2,2.12794,1.24795,,,,
2,1.61943,1.44162,,,,
2,1.14037,2.09237,,,,
1,1.22475,1.86669,,,,
5,1.19546,1.80473,,,,
5,1.09429,1.52582,,,,
2,1.01954,1.72693,,,,
4,1.83666,0.822175,,,,
9,2.34013,0.812445,,,,
6,0.724866,2.09566,,,,
2,1.39839,1.53484,,,,
7,2.34286,0.926037,,,,
7,2.10925,0.769828,,,,
2,0.96718,2.01116,,,,
2,1.38467,1.62803,,,,
1,0.732234,2.46359,,,,
1,0.678724,2.17662,,,,
2,1.09814,1.72422,,,,
8,1.63006,1.293,,,,
3,1.46162,1.76014,,,,
7,1.69808,1.21617,,,,
2,1.11411,1.59795,,,,
4,2.09408,1.09233,,,,
1,0.757485,2.20864,,,,
7,2.53826,0.931186,,,,
1,1.02196,2.05253,,,,
7,2.32833,1.07583,,,,
6,0.628762,2.30551,,,,
7,1.64312,1.2361,,,,
8,1.2285,1.55991,,,,
2,1.56173,1.29009,,,,
7,1.63952,1.06408,,,,
3,1.36443,1.44393,,,,
1,1.03468,2.15868,,,,
7,2.46827,0.913555,,,,
5,0.816102,1.70719,,,,
8,1.20303,1.34185,,,,
2,1.18234,1.57622,,,,
6,0.32376,2.61581,,,,
2,1.14753,1.62315,,,,
2,1.78128,1.21552,,,,
5,1.12507,1.58257,,,,
6,0.523003,2.46159,,,,
5,0.652838,2.09553,,,,
0,1.15074,1.65519,,,,
9,2.28464,0.882465,,,,
2,1.31344,1.70416,,,,
4,0.821883,1.73708,,,,
3,0.759407,1.93601,,,,
3,2.29003,1.1619,,,,
9,1.96106,0.824012,,,,
7,1.57688,1.17144,,,,
6,0.541391,2.33406,,,,
6,0.455213,2.74264,,,,
8,1.15965,1.35736,,,,
0,0.73242,2.07915,,,,
4,1.32089,1.36787,,,,
1,1.02047,2.2365,,,,
5,1.9821,1.433,,,,
8,1.5511,1.0736,,,,
2,1.6254,1.23191,,,,
9,2.41551,0.783118,,,,
1,1.38481,1.66549,,,,
8,1.98601,1.00802,,,,
0,1.35888,1.37163,,,,
6,0.277433,2.76979,,,,
7,1.57304,1.13218,,,,
2,1.44647,1.57158,,,,
1,0.355666,2.51916,,,,
0,0.986318,1.68763,,,,
5,1.02155,1.71582,,,,
5,1.41205,1.41748,,,,
2,1.29211,1.44582,,,,
0,0.501152,2.19144,,,,
2,1.27713,1.66843,,,,
2,1.24272,1.45797,,,,
0,1.21324,1.42994,,,,
2,1.6464,1.29838,,,,
4,1.72631,1.01346,,,,
9,2.51946,1.04784,,,,
8,0.808269,1.99279,,,,
0,1.04806,1.71773,,,,
9,2.31484,0.859079,,,,
9,2.11413,0.661149,,,,
4,1.27646,1.43539,,,,
6,0.300423,2.65465,,,,
5,1.41571,1.64079,,,,
4,1.56103,1.17687,,,,
9,2.42225,0.770948,,,,
1,1.06313,2.16482,,,,
8,1.19758,1.60465,,,,
3,2.01244,1.34303,,,,
4,1.01317,1.54531,,,,
9,2.58355,0.688379,,,,
9,1.82548,0.892611,,,,
1,0.691471,2.25976,,,,
2,1.73074,1.12629,,,,
2,0.943954,1.79412,,,,
8,0.806275,1.86325,,,,
1,0.888683,2.1436,,,,
9,1.59992,1.23372,,,,
6,0.555533,2.30528,,,,
4,1.45055,1.2045,,,,
0,0.867478,1.72216,,,,
9,1.78625,1.26424,,,,
4,1.18568,1.57972,,,,
8,1.62504,1.01054,,,,
3,1.72412,1.22058,,,,
8,1.65298,1.10681,,,,
6,0.647414,2.07532,,,,
0,0.908624,1.76054,,,,
2,1.51977,1.67817,,,,
5,1.71066,1.23518,,,,
1,0.907864,2.09465,,,,
9,2.37534,0.70445,,,,
6,0.510561,2.15371,,,,
2,0.788096,1.82942,,,,
9,2.5093,0.62053,,,,
4,1.55978,1.11157,,,,
0,1.46522,1.33895,,,,
9,2.30432,0.77593,,,,
6,0.446674,2.48097,,,,
0,0.948046,1.79322,,,,
6,0.429406,2.47985,,,,
2,1.4096,1.2217,,,,
5,2.3171,1.35676,,,,
4,1.12969,1.57202,,,,
2,1.07534,1.65,,,,
3,1.92242,0.883683,,,,
8,1.66471,1.09985,,,,
4,1.22933,1.70818,,,,
5,1.55019,1.25972,,,,
5,1.74438,1.3439,,,,
0,1.10986,1.53425,,,,
3,1.58196,1.65688,,,,
8,1.39277,1.58007,,,,
5,1.167,1.45561,,,,
3,1.49071,1.59676,,,,
5,1.50494,1.79036,,,,
8,1.11841,1.69593,,,,
6,0.530302,2.444,,,,
5,0.910367,1.76728,,,,
7,1.28608,1.40904,,,,
6,0.288551,2.78266,,,,
3,1.83751,1.14034,,,,
3,1.59816,0.985407,,,,
9,2.03389,0.829506,,,,
6,0.464292,2.43523,,,,
1,1.1729,1.82866,,,,
1,0.814713,2.42407,,,,
2,1.46212,1.49185,,,,
9,2.14161,0.839383,,,,
0,0.9356,1.72971,,,,
4,1.13404,1.43791,,,,
3,1.2226,1.47953,,,,
3,0.986932,1.70463,,,,
6,0.232579,2.89572,,,,
9,2.06157,0.822187,,,,
5,1.78787,1.38307,,,,
7,2.49319,0.807352,,,,
3,1.66362,1.41094,,,,
7,1.89974,1.21827,,,,
7,1.4985,1.24964,,,,
7,1.9717,0.958617,,,,
8,1.88917,1.28857,,,,
7,2.02764,1.16367,,,,
9,2.28001,0.668338,,,,
8,0.694994,2.00058,,,,
3,1.83298,1.13845,,,,
0,0.896645,1.46526,,,,
7,1.90593,1.18341,,,,
2,1.71612,1.34183,,,,
7,1.81844,1.08529,,,,
9,2.1951,0.730548,,,,
4,1.88044,0.953538,,,,
5,1.34705,1.14819,,,,
4,1.11018,1.52927,,,,
9,2.2142,0.782914,,,,
3,1.55823,1.30989,,,,
2,1.68057,1.3109,,,,
1,1.05911,1.98935,,,,
4,1.55052,1.32932,,,,
0,0.662448,1.9739,,,,
2,1.459,1.49326,,,,
3,1.80979,1.11959,,,,
7,1.44115,1.49985,,,,
5,1.71736,1.24605,,,,
7,1.63798,1.35356,,,,
8,1.02982,1.53293,,,,
8,1.16129,1.44983,,,,
5,0.802813,1.79909,,,,
0,1.37611,1.51029,,,,
1,1.22731,1.75847,,,,
1,0.858387,2.39379,,,,
4,1.03268,1.90584,,,,
8,2.07639,0.819687,,,,
3,1.90782,1.47829,,,,
9,2.43489,0.634229,,,,
0,0.581052,2.14601,,,,
0,0.781079,2.01794,,,,
0,1.19585,1.55858,,,,
6,0.433788,2.28192,,,,
6,0.294255,2.66954,,,,
2,1.48488,1.40855,,,,
3,1.67292,1.60602,,,,
7,1.76401,1.01065,,,,
8,0.74714,1.92727,,,,
4,1.84871,1.00149,,,,
7,2.70358,0.685737,,,,
7,2.30681,0.993849,,,,
9,1.80331,0.975822,,,,
2,1.39549,1.36462,,,,
4,1.43342,1.40527,,,,
1,1.43097,1.70547,,,,
4,0.587748,2.42133,,,,
5,1.31438,1.67687,,,,
2,1.40574,1.3321,,,,
4,1.44489,1.18685,,,,
9,1.55313,1.11997,,,,
9,2.19948,0.868718,,,,
1,0.789958,2.10364,,,,
8,1.76808,0.967917,,,,
4,1.73801,1.07787,,,,
0,1.21562,1.32435,,,,
9,1.69614,1.03158,,,,
8,0.898434,1.81049,,,,
4,1.17759,1.64102,,,,
8,1.47435,1.27938,,,,
7,2.56598,0.748192,,,,
7,1.64474,1.07669,,,,
0,0.708864,2.09474,,,,
7,1.58445,1.34315,,,,
8,1.88361,1.02708,,,,
8,1.36221,1.30344,,,,
6,1.45731,1.73857,,,,
0,0.533091,2.39079,,,,
4,1.90881,1.1115,,,,
8,1.50595,1.15475,,,,
8,0.817979,1.79688,,,,
2,0.927019,1.80064,,,,
4,1.51684,1.01733,,,,
7,1.83917,1.05015,,,,
6,0.189813,2.93871,,,,
6,0.292045,2.69547,,,,
6,0.576005,2.11242,,,,
4,1.3999,1.24408,,,,
7,2.07082,0.998638,,,,
1,0.737673,2.28236,,,,
8,1.64279,1.258,,,,
8,1.2148,1.35245,,,,
2,1.84988,1.0257,,,,
3,1.92413,1.099,,,,
6,0.402756,2.40811,,,,
3,1.9599,1.5531,,,,
0,1.05786,1.86764,,,,
0,1.37759,1.47069,,,,
3,1.34548,1.52058,,,,
7,2.19917,1.06923,,,,
6,0.291405,2.78662,,,,
9,2.25966,0.866661,,,,
7,1.7974,0.927306,,,,
9,2.12233,1.02274,,,,
9,2.3354,0.715954,,,,
5,1.32214,1.38402,,,,
4,1.86997,1.03125,,,,
3,1.86733,1.43632,,,,
3,1.97766,1.414,,,,
6,0.434101,2.47403,,,,
1,1.10847,2.14586,,,,
2,1.11625,1.82167,,,,
3,1.74764,1.31651,,,,
7,2.25145,0.859415,,,,
3,1.45994,1.38113,,,,
3,2.00311,1.40054,,,,
2,2.08538,1.49355,,,,
0,1.80494,1.05152,,,,
3,2.56274,1.62504,,,,
3,1.9515,1.06504,,,,
8,2.14078,0.808893,,,,
4,0.97884,1.74216,,,,
3,1.7536,1.53256,,,,
6,0.470707,2.4232,,,,
3,0.961368,1.75573,,,,
5,2.12041,0.944514,,,,
0,1.06696,1.75592,,,,
2,1.02545,1.88874,,,,
0,0.639924,2.03306,,,,
9,3.01213,0.622248,,,,
0,1.417,1.26513,,,,
7,1.62922,1.10627,,,,
4,1.16181,1.4329,,,,
6,0.597639,1.98926,,,,
9,1.77404,1.05118,,,,
3,1.551,1.41493,,,,
5,1.80182,1.28092,,,,
1,0.676716,2.27732,,,,
9,2.01567,0.790495,,,,
6,0.301828,2.68293,,,,
1,0.715119,2.26454,,,,
4,2.01918,0.945544,,,,
5,1.24108,1.8789,,,,
4,1.12871,1.41192,,,,
5,0.909778,1.61253,,,,
0,0.905669,1.89489,,,,
5,1.67293,1.21483,,,,
9,2.18287,0.906839,,,,
5,1.60244,1.35395,,,,
2,1.03473,1.55459,,,,
1,0.633745,2.27714,,,,
2,1.2783,1.535,,,,
9,2.71432,0.911033,,,,
1,0.789272,1.94041,,,,
9,2.29597,0.79456,,,,
9,2.33552,0.958844,,,,
4,1.65,0.990687,,,,
0,0.876015,1.92951,,,,
8,1.45276,1.12479,,,,
4,1.75811,1.08809,,,,
5,1.30689,1.37541,,,,
2,1.90736,0.868769,,,,
9,1.71136,0.961814,,,,
2,1.38566,1.37134,,,,
1,0.583069,2.59594,,,,
2,1.08463,1.67489,,,,
1,0.801298,2.20534,,,,
7,1.86877,1.10696,,,,
3,1.93715,1.11997,,,,
6,0.235478,2.81942,,,,
8,1.72028,1.12959,,,,
8,0.74469,1.96749,,,,
4,1.68281,1.17787,,,,
9,2.50299,0.775737,,,,
1,1.13765,1.9944,,,,
9,2.39708,0.845385,,,,
8,1.98482,1.02622,,,,
5,1.8804,1.6568,,,,
7,1.8784,1.00045,,,,
5,2.12644,1.11379,,,,
1,1.3615,1.77575,,,,
1,1.06327,1.90643,,,,
8,1.18389,1.37664,,,,
6,1.16079,1.81782,,,,
5,1.97221,1.23201,,,,
2,1.33888,1.56362,,,,
4,1.63148,1.02366,,,,
4,1.32108,1.30112,,,,
3,2.61245,0.750235,,,,
2,1.37412,1.38103,,,,
3,2.10724,0.961283,,,,
5,1.55584,1.74513,,,,
6,0.465254,2.41005,,,,
8,0.696789,1.90282,,,,
8,1.20716,1.52532,,,,
6,0.448887,2.4227,,,,
2,0.970666,1.67573,,,,
3,1.83658,1.31298,,,,
1,1.07384,1.78896,,,,
0,1.25332,1.77716,,,,
5,1.84389,1.44336,,,,
8,1.07317,1.73529,,,,
9,2.30188,0.918747,,,,
2,1.54837,1.42247,,,,
9,2.23415,0.913494,,,,
6,0.413504,2.62347,,,,
7,2.01831,0.97939,,,,
0,1.11239,1.43899,,,,
4,1.54508,1.41011,,,,
8,1.36749,1.28601,,,,
7,1.98117,1.19561,,,,
1,1.14126,2.09507,,,,
7,1.62478,1.01978,,,,
4,1.77467,1.02996,,,,
1,1.06936,1.7858,,,,
0,0.971252,1.59417,,,,
9,1.73022,1.29936,,,,
7,2.34883,0.896186,,,,
2,1.48833,1.61812,,,,
0,0.922551,1.64176,,,,
0,1.48142,1.283,,,,
9,2.18883,0.765227,,,,
1,0.948417,2.097,,,,
7,1.35824,1.36737,,,,
8,1.09296,1.45449,,,,
7,2.41769,0.909644,,,,
8,1.33797,1.25945,,,,
4,1.44228,1.35157,,,,
7,1.66312,1.24513,,,,
2,1.32207,1.64143,,,,
0,0.743226,1.78854,,,,
4,1.53121,1.23158,,,,
6,0.446193,2.47638,,,,
0,0.778345,1.91461,,,,
3,2.00684,1.21142,,,,
1,1.00341,2.12484,,,,
1,0.864004,1.90881,,,,
3,1.72758,1.09693,,,,
3,1.78735,1.59113,,,,
9,2.3832,0.566501,,,,
6,0.682712,2.25071,,,,
7,1.5633,1.26292,,,,
4,1.34003,1.35017,,,,
1,1.1495,2.08499,,,,
5,1.24012,1.63976,,,,
3,2.04349,1.20268,,,,
